COD_UF;COD_MUN;COD_ESPECIE;LATITUDE;LONGITUDE;NV_GEO_COORD
22;2208304;1;-4.038754;-41.566515;1
22;2208304;1;-4.030331;-41.565428;1
22;2208304;6;-4.002068;-41.581269;1
22;2208304;1;-4.002673;-41.579533;1
22;2208304;1;-4.011052;-41.580964;1
22;2208304;1;-4.010339;-41.580733;1
22;2208304;1;-4.009106;-41.563394;1
22;2208304;1;-4.003057;-41.578887;1
22;2208304;1;-4.050727;-41.565149;1
22;2208304;1;-4.055205;-41.602977;1
22;2208304;6;-4.054262;-41.603294;1
22;2208304;1;-4.054147;-41.603027;1
22;2208304;1;-4.053196;-41.602947;1
22;2208304;1;-4.055099;-41.608363;1
22;2208304;1;-4.056403;-41.611950;1
22;2208304;1;-4.055224;-41.601887;1
22;2208304;1;-4.054606;-41.600618;1
22;2208304;1;-4.051402;-41.604637;1
22;2208304;1;-4.040852;-41.601130;1
22;2208304;1;-4.058518;-41.602986;1
22;2208304;1;-4.058719;-41.604147;1
22;2208304;1;-4.056551;-41.605156;1
22;2208304;1;-4.057000;-41.613373;1
22;2208304;1;-4.046304;-41.603279;1
22;2208304;1;-4.048234;-41.606085;1
22;2208304;1;-4.043321;-41.607604;1
22;2208304;1;-4.040444;-41.611121;1
22;2208304;1;-4.034645;-41.616653;1
22;2208304;3;-4.034607;-41.616626;1
22;2208304;8;-4.052577;-41.685721;1
22;2208304;7;-4.051890;-41.685301;1
22;2208304;1;-4.033206;-41.593339;1
22;2208304;1;-4.033111;-41.595118;1
22;2208304;1;-4.034283;-41.595473;1
22;2208304;1;-4.034824;-41.594748;1
22;2208304;1;-4.036892;-41.591987;1
22;2208304;1;-4.037380;-41.592816;1
22;2208304;7;-4.036109;-41.595700;1
22;2208304;1;-4.040948;-41.597765;1
22;2208304;1;-4.039935;-41.597246;1
22;2208304;1;-4.038900;-41.597276;1
22;2208304;1;-4.037150;-41.592866;1
22;2208304;1;-4.035894;-41.593328;1
22;2208304;1;-4.039040;-41.602273;1
22;2208304;1;-4.044719;-41.591551;1
22;2208304;1;-4.089415;-41.675768;1
22;2208304;1;-4.087125;-41.674397;1
22;2208304;1;-4.087177;-41.674385;1
22;2208304;1;-4.086146;-41.679605;1
22;2208304;1;-4.096075;-41.671726;1
22;2208304;1;-4.095898;-41.672461;1
22;2208304;1;-4.077617;-41.676825;1
22;2208304;1;-4.076648;-41.676690;1
22;2208304;4;-4.076181;-41.676827;1
22;2208304;1;-4.075195;-41.676939;1
22;2208304;1;-4.072967;-41.677666;1
22;2208304;6;-4.072458;-41.677925;1
22;2208304;6;-4.072114;-41.678111;1
22;2208304;1;-4.070508;-41.678561;1
22;2208304;1;-4.063214;-41.682041;1
22;2208304;1;-4.063222;-41.682042;1
22;2208304;6;-4.060491;-41.668456;1
22;2208304;1;-4.060296;-41.669023;1
22;2208304;1;-4.060308;-41.668928;1
22;2208304;1;-4.060374;-41.669270;1
22;2208304;1;-4.060506;-41.669693;1
22;2208304;1;-4.060271;-41.669662;1
22;2208304;1;-4.060550;-41.670008;1
22;2208304;1;-4.060419;-41.670084;1
22;2208304;1;-4.060586;-41.670405;1
22;2208304;1;-4.060654;-41.670429;1
22;2208304;1;-4.060611;-41.670918;1
22;2208304;1;-4.060735;-41.671403;1
22;2208304;1;-4.060893;-41.671367;1
22;2208304;1;-4.060662;-41.671760;1
22;2208304;1;-4.060962;-41.671701;1
22;2208304;6;-4.061040;-41.672099;1
22;2208304;1;-4.061031;-41.672089;1
22;2208304;1;-4.060950;-41.672683;1
22;2208304;1;-4.061113;-41.672652;1
22;2208304;1;-4.061201;-41.673098;1
22;2208304;1;-4.060996;-41.673114;1
22;2208304;1;-4.061273;-41.673494;1
22;2208304;1;-4.061277;-41.673521;1
22;2208304;1;-4.061193;-41.673793;1
22;2208304;1;-4.061303;-41.673839;1
22;2208304;1;-4.061379;-41.674153;1
22;2208304;1;-4.061307;-41.674856;1
22;2208304;1;-4.061379;-41.675330;1
22;2208304;1;-4.061279;-41.675496;1
22;2208304;1;-4.058051;-41.683256;1
22;2208304;1;-4.058087;-41.683052;1
22;2208304;1;-4.058004;-41.683002;1
22;2208304;1;-4.053537;-41.685606;1
22;2208304;1;-4.051885;-41.685639;1
22;2208304;1;-4.049009;-41.685261;1
22;2208304;3;-4.046276;-41.684721;1
22;2208304;1;-4.046276;-41.684721;1
22;2208304;6;-4.046263;-41.684729;1
22;2208304;1;-4.043691;-41.685984;1
22;2208304;1;-4.043717;-41.685924;1
22;2208304;1;-4.041625;-41.685373;1
22;2208304;1;-4.041363;-41.685992;1
22;2208304;1;-4.031207;-41.679419;1
22;2208304;1;-4.033201;-41.687405;1
22;2208304;1;-4.038331;-41.666582;1
22;2208304;1;-4.044260;-41.667377;1
22;2208304;1;-4.043436;-41.665025;1
22;2208304;1;-4.022255;-41.642987;1
22;2208304;1;-4.018205;-41.644703;1
22;2208304;1;-4.022015;-41.646151;1
22;2208304;1;-4.026903;-41.648385;1
22;2208304;1;-4.027623;-41.648513;1
22;2208304;1;-4.028295;-41.648695;1
22;2208304;1;-4.029550;-41.649716;1
22;2208304;1;-4.012927;-41.648389;1
22;2208304;1;-4.011490;-41.652023;1
22;2208304;1;-4.004263;-41.652007;1
22;2208304;1;-4.033098;-41.657957;1
22;2208304;1;-4.033213;-41.657482;1
22;2208304;1;-4.033221;-41.657454;1
22;2208304;1;-4.032772;-41.658184;1
22;2208304;1;-4.029912;-41.665382;1
22;2208304;1;-4.023531;-41.665439;1
22;2208304;1;-4.014515;-41.668375;1
22;2208304;1;-4.005028;-41.658859;1
22;2208304;6;-4.005073;-41.658865;1
22;2208304;1;-4.005777;-41.659335;1
22;2208304;1;-4.008877;-41.660772;1
22;2208304;1;-4.011409;-41.667424;1
22;2208304;6;-4.015764;-41.669909;1
22;2208304;1;-4.022092;-41.669881;1
22;2208304;1;-4.022105;-41.669863;1
22;2208304;1;-4.022105;-41.669863;1
22;2208304;1;-4.017736;-41.668989;1
22;2208304;1;-4.015594;-41.670427;1
22;2208304;1;-4.009648;-41.670643;1
22;2208304;1;-4.009243;-41.670493;1
22;2208304;1;-4.008985;-41.670995;1
22;2208304;1;-4.011236;-41.677915;1
22;2208304;1;-4.022055;-41.646058;1
22;2208304;1;-4.031551;-41.617950;1
22;2208304;1;-4.029355;-41.623075;1
22;2208304;1;-4.015728;-41.627168;1
22;2208304;1;-4.024293;-41.633744;1
22;2208304;1;-4.018893;-41.627152;1
22;2208304;1;-4.029517;-41.619960;1
22;2208304;1;-4.032380;-41.610118;1
22;2208304;1;-4.019928;-41.615791;1
22;2208304;6;-3.952602;-41.708845;1
22;2208304;6;-3.952616;-41.708806;1
22;2208304;6;-3.953121;-41.704432;1
22;2208304;1;-3.953160;-41.704369;1
22;2208304;1;-3.953134;-41.704375;1
22;2208304;1;-3.953101;-41.704344;1
22;2208304;1;-3.955141;-41.701513;1
22;2208304;6;-3.953039;-41.701652;1
22;2208304;1;-3.953122;-41.701678;1
22;2208304;1;-3.953127;-41.701652;1
22;2208304;1;-3.954013;-41.705177;1
22;2208304;1;-3.953956;-41.705158;1
22;2208304;6;-3.953979;-41.705087;1
22;2208304;1;-4.021249;-41.690362;1
22;2208304;1;-4.016680;-41.691313;1
22;2208304;6;-4.016680;-41.691313;1
22;2208304;1;-4.013684;-41.692313;1
22;2208304;6;-4.013684;-41.692313;1
22;2208304;1;-4.013480;-41.692062;1
22;2208304;1;-4.007577;-41.674584;1
22;2208304;1;-4.006301;-41.676661;1
22;2208304;1;-4.005704;-41.677893;1
22;2208304;1;-4.009948;-41.676964;1
22;2208304;1;-4.010097;-41.677542;1
22;2208304;1;-4.010921;-41.677627;1
22;2208304;1;-4.011720;-41.679058;1
22;2208304;1;-4.012108;-41.680522;1
22;2208304;1;-4.012094;-41.680535;1
22;2208304;6;-4.013098;-41.681374;1
22;2208304;1;-4.013098;-41.681374;1
22;2208304;1;-4.013154;-41.681458;1
22;2208304;1;-4.013570;-41.681220;1
22;2208304;1;-4.013772;-41.681278;1
22;2208304;1;-4.014066;-41.680729;1
22;2208304;1;-4.013519;-41.681799;1
22;2208304;1;-4.014133;-41.682191;1
22;2208304;1;-4.014154;-41.682169;1
22;2208304;1;-4.014395;-41.683359;1
22;2208304;1;-4.014440;-41.683721;1
22;2208304;1;-4.014550;-41.684938;1
22;2208304;1;-4.014603;-41.686163;1
22;2208304;1;-4.014688;-41.686999;1
22;2208304;1;-4.014494;-41.691147;1
22;2208304;1;-4.014488;-41.691313;1
22;2208304;1;-4.015223;-41.690769;1
22;2208304;1;-4.015161;-41.690772;1
22;2208304;1;-4.015042;-41.690788;1
22;2208304;1;-4.014896;-41.690915;1
22;2208304;1;-4.014393;-41.691135;1
22;2208304;1;-4.014461;-41.691249;1
22;2208304;1;-4.022669;-41.689964;1
22;2208304;1;-4.002577;-41.682317;1
22;2208304;1;-4.002732;-41.681144;1
22;2208304;1;-4.003131;-41.680935;1
22;2208304;1;-4.003637;-41.681456;1
22;2208304;1;-4.003979;-41.681503;1
22;2208304;1;-4.003746;-41.680411;1
22;2208304;1;-4.019201;-41.689890;1
22;2208304;1;-4.031530;-41.687588;1
22;2208304;6;-4.031530;-41.687588;1
22;2208304;1;-4.031103;-41.687994;1
22;2208304;1;-4.025501;-41.689340;1
22;2208304;1;-4.023863;-41.689554;1
22;2208304;1;-4.023863;-41.689554;1
22;2208304;1;-4.012697;-41.693541;1
22;2208304;7;-4.011284;-41.695047;1
22;2208304;1;-4.010854;-41.695315;1
22;2208304;1;-4.008410;-41.695846;1
22;2208304;1;-4.006163;-41.695900;1
22;2208304;1;-4.004642;-41.695610;1
22;2208304;1;-4.003124;-41.694653;1
22;2208304;1;-4.002933;-41.693773;1
22;2208304;1;-4.002957;-41.693436;1
22;2208304;1;-4.002933;-41.693342;1
22;2208304;1;-4.002820;-41.693105;1
22;2208304;1;-4.002739;-41.692998;1
22;2208304;1;-4.002700;-41.692777;1
22;2208304;1;-4.002973;-41.694740;1
22;2208304;1;-4.004656;-41.691219;1
22;2208304;1;-4.005612;-41.690705;1
22;2208304;1;-4.002541;-41.691367;1
22;2208304;1;-4.001829;-41.689803;1
22;2208304;1;-4.001734;-41.689462;1
22;2208304;1;-4.001559;-41.688793;1
22;2208304;6;-4.001521;-41.687351;1
22;2208304;1;-4.001544;-41.687287;1
22;2208304;1;-4.001634;-41.686759;1
22;2208304;1;-4.001648;-41.686723;1
22;2208304;1;-4.001679;-41.686587;1
22;2208304;1;-4.001726;-41.686488;1
22;2208304;1;-4.001846;-41.686057;1
22;2208304;1;-4.001995;-41.685324;1
22;2208304;1;-4.002021;-41.684975;1
22;2208304;1;-4.002024;-41.684920;1
22;2208304;1;-4.002037;-41.684368;1
22;2208304;6;-4.002037;-41.684368;1
22;2208304;1;-4.002051;-41.684185;1
22;2208304;1;-4.002302;-41.683614;1
22;2208304;1;-4.002337;-41.683479;1
22;2208304;1;-4.004740;-41.681657;1
22;2208304;1;-4.002653;-41.692792;1
22;2208304;1;-4.001714;-41.693064;1
22;2208304;1;-4.000855;-41.692237;1
22;2208304;1;-4.000611;-41.696364;1
22;2208304;1;-3.997951;-41.697758;1
22;2208304;1;-3.996176;-41.698472;1
22;2208304;1;-3.995689;-41.698480;1
22;2208304;1;-3.995165;-41.698706;1
22;2208304;1;-3.993080;-41.699691;1
22;2208304;6;-3.987369;-41.701563;1
22;2208304;1;-3.983963;-41.675727;1
22;2208304;1;-3.983999;-41.675746;1
22;2208304;1;-3.984005;-41.675713;1
22;2208304;1;-3.991052;-41.671320;1
22;2208304;6;-3.991052;-41.671320;1
22;2208304;1;-3.991228;-41.671188;1
22;2208304;1;-3.990959;-41.671354;1
22;2208304;1;-3.990926;-41.671810;1
22;2208304;1;-3.991759;-41.672602;1
22;2208304;1;-3.991176;-41.672791;1
22;2208304;1;-3.990929;-41.671522;1
22;2208304;1;-3.990659;-41.671393;1
22;2208304;1;-3.990089;-41.671286;1
22;2208304;1;-3.989363;-41.671208;1
22;2208304;1;-3.989338;-41.671204;1
22;2208304;1;-3.988351;-41.669964;1
22;2208304;1;-3.989821;-41.667456;1
22;2208304;1;-3.989649;-41.667310;1
22;2208304;1;-3.989646;-41.667328;1
22;2208304;1;-3.989625;-41.667316;1
22;2208304;1;-3.989461;-41.667601;1
22;2208304;1;-3.988664;-41.667156;1
22;2208304;1;-3.988753;-41.668182;1
22;2208304;1;-3.988537;-41.668154;1
22;2208304;1;-3.988693;-41.669070;1
22;2208304;1;-3.988507;-41.669564;1
22;2208304;1;-3.988488;-41.669617;1
22;2208304;1;-3.987461;-41.671716;1
22;2208304;6;-3.985428;-41.672651;1
22;2208304;1;-3.985357;-41.672676;1
22;2208304;1;-3.984169;-41.672536;1
22;2208304;1;-3.983882;-41.672962;1
22;2208304;1;-3.982068;-41.667289;1
22;2208304;1;-3.982042;-41.667283;1
22;2208304;6;-3.982414;-41.667836;1
22;2208304;1;-3.983881;-41.667564;1
22;2208304;1;-3.983887;-41.667546;1
22;2208304;1;-3.983692;-41.667665;1
22;2208304;1;-3.983339;-41.668149;1
22;2208304;1;-3.982885;-41.668335;1
22;2208304;1;-3.982868;-41.668479;1
22;2208304;1;-3.983389;-41.669444;1
22;2208304;1;-3.983523;-41.669978;1
22;2208304;1;-3.983524;-41.669950;1
22;2208304;1;-3.983546;-41.670490;1
22;2208304;1;-3.982819;-41.671630;1
22;2208304;1;-3.981353;-41.670531;1
22;2208304;1;-3.981613;-41.670636;1
22;2208304;1;-3.983825;-41.673193;1
22;2208304;1;-3.983654;-41.673562;1
22;2208304;6;-3.982543;-41.675907;1
22;2208304;1;-3.982561;-41.676008;1
22;2208304;1;-3.981608;-41.676128;1
22;2208304;6;-3.981318;-41.676225;1
22;2208304;1;-3.980956;-41.676655;1
22;2208304;1;-3.980832;-41.676872;1
22;2208304;1;-3.974065;-41.678520;1
22;2208304;6;-3.974053;-41.679468;1
22;2208304;1;-3.976474;-41.677002;1
22;2208304;1;-3.975139;-41.676884;1
22;2208304;1;-3.974763;-41.675622;1
22;2208304;1;-3.973570;-41.674253;1
22;2208304;1;-3.972687;-41.673500;1
22;2208304;1;-3.972560;-41.673379;1
22;2208304;1;-3.972599;-41.673307;1
22;2208304;1;-3.973037;-41.672742;1
22;2208304;1;-3.973113;-41.673859;1
22;2208304;6;-3.974302;-41.674748;1
22;2208304;1;-3.974665;-41.677590;1
22;2208304;1;-3.979170;-41.676294;1
22;2208304;1;-3.978682;-41.676172;1
22;2208304;1;-3.978813;-41.676329;1
22;2208304;1;-3.990607;-41.671512;1
22;2208304;1;-3.987549;-41.671807;1
22;2208304;1;-3.963747;-41.676592;1
22;2208304;1;-3.963786;-41.676694;1
22;2208304;6;-3.963257;-41.674843;1
22;2208304;1;-3.963267;-41.674817;1
22;2208304;1;-3.965226;-41.674816;1
22;2208304;7;-3.965667;-41.674761;1
22;2208304;1;-3.968686;-41.674231;1
22;2208304;1;-3.968799;-41.674297;1
22;2208304;1;-3.981374;-41.696885;1
22;2208304;1;-3.981772;-41.697341;1
22;2208304;1;-3.983068;-41.700160;1
22;2208304;1;-3.983352;-41.700672;1
22;2208304;1;-3.983114;-41.702243;1
22;2208304;1;-3.981776;-41.700415;1
22;2208304;1;-3.981721;-41.700290;1
22;2208304;1;-3.981729;-41.702818;1
22;2208304;1;-3.982367;-41.702502;1
22;2208304;1;-3.981462;-41.702893;1
22;2208304;6;-3.981316;-41.702936;1
22;2208304;1;-3.979234;-41.703403;1
22;2208304;1;-3.974860;-41.704363;1
22;2208304;1;-3.974279;-41.704028;1
22;2208304;1;-3.973598;-41.704611;1
22;2208304;1;-3.973618;-41.704630;1
22;2208304;1;-3.968448;-41.705773;1
22;2208304;1;-3.942664;-41.702322;1
22;2208304;1;-3.942711;-41.702333;1
22;2208304;6;-3.944998;-41.702241;1
22;2208304;1;-3.946350;-41.702537;1
22;2208304;1;-3.948475;-41.702828;1
22;2208304;1;-3.946822;-41.696352;1
22;2208304;6;-3.946867;-41.696265;1
22;2208304;6;-3.946834;-41.696171;1
22;2208304;6;-3.946556;-41.699933;1
22;2208304;6;-3.950107;-41.698764;1
22;2208304;1;-4.057067;-41.557820;1
22;2208304;3;-4.057067;-41.557820;1
22;2208304;1;-4.051164;-41.564709;1
22;2208304;3;-4.051164;-41.564709;1
22;2208304;3;-4.051201;-41.564608;1
22;2208304;3;-4.009206;-41.563449;1
22;2208304;1;-3.959300;-41.638028;1
22;2208304;1;-3.998040;-41.619702;1
22;2208304;3;-3.987542;-41.628817;1
22;2208304;3;-3.988122;-41.630672;1
22;2208304;3;-3.981399;-41.638621;1
22;2208304;1;-3.971087;-41.640335;1
22;2208304;3;-3.971265;-41.639427;1
22;2208304;3;-3.970960;-41.638902;1
22;2208304;1;-3.977509;-41.621548;1
22;2208304;1;-3.992921;-41.634723;1
22;2208304;3;-3.993657;-41.635451;1
22;2208304;3;-3.993635;-41.635471;1
22;2208304;3;-3.991155;-41.643203;1
22;2208304;3;-3.977978;-41.639563;1
22;2208304;3;-3.981509;-41.631846;1
22;2208304;3;-3.984048;-41.631927;1
22;2208304;6;-3.983469;-41.655348;1
22;2208304;3;-3.972226;-41.655444;1
22;2208304;3;-3.970808;-41.655607;1
22;2208304;1;-3.971332;-41.639437;1
22;2208304;3;-3.999255;-41.622556;1
22;2208304;3;-3.979665;-41.625880;1
22;2208304;3;-3.981709;-41.619620;1
22;2208304;3;-3.996235;-41.618978;1
22;2208304;3;-3.987830;-41.658189;1
22;2208304;3;-3.986365;-41.660248;1
22;2208304;3;-3.971058;-41.660336;1
22;2208304;3;-3.973788;-41.667073;1
22;2208304;3;-3.975139;-41.668975;1
22;2208304;3;-3.976042;-41.668842;1
22;2208304;3;-3.958858;-41.671488;1
22;2208304;3;-3.958552;-41.671857;1
22;2208304;3;-3.958620;-41.672232;1
22;2208304;3;-3.958294;-41.673333;1
22;2208304;3;-3.958497;-41.673061;1
22;2208304;3;-3.957185;-41.673618;1
22;2208304;3;-3.938585;-41.661372;1
22;2208304;3;-3.944695;-41.673584;1
22;2208304;3;-3.938451;-41.675467;1
22;2208304;3;-3.940014;-41.643081;1
22;2208304;3;-3.940086;-41.641872;1
22;2208304;3;-3.940970;-41.628365;1
22;2208304;3;-3.958179;-41.619457;1
22;2208304;1;-4.033451;-41.591063;1
22;2208304;1;-4.031941;-41.591785;1
22;2208304;1;-4.033114;-41.591936;1
22;2208304;3;-4.034828;-41.594743;1
22;2208304;3;-4.040924;-41.597758;1
22;2208304;3;-4.035892;-41.593315;1
22;2208304;3;-4.037207;-41.592862;1
22;2208304;3;-4.046298;-41.603262;1
22;2208304;3;-4.053771;-41.602355;1
22;2208304;3;-4.055143;-41.608340;1
22;2208304;3;-4.056643;-41.611963;1
22;2208304;3;-4.038847;-41.597272;1
22;2208304;3;-4.055376;-41.601912;1
22;2208304;3;-4.032342;-41.610114;1
22;2208304;3;-4.031544;-41.617934;1
22;2208304;3;-4.015721;-41.627133;1
22;2208304;3;-4.024287;-41.633731;1
22;2208304;3;-4.027043;-41.648181;1
22;2208304;1;-4.018676;-41.645012;1
22;2208304;1;-4.022645;-41.646515;1
22;2208304;3;-4.029595;-41.649812;1
22;2208304;3;-4.012912;-41.648362;1
22;2208304;3;-4.023554;-41.665384;1
22;2208304;3;-4.004954;-41.658795;1
22;2208304;3;-4.008885;-41.671177;1
22;2208304;3;-4.005714;-41.677871;1
22;2208304;3;-4.009923;-41.676972;1
22;2208304;3;-4.012110;-41.680501;1
22;2208304;3;-4.096028;-41.671676;1
22;2208304;3;-4.087066;-41.674460;1
22;2208304;3;-4.072982;-41.677691;1
22;2208304;3;-4.071599;-41.678333;1
22;2208304;1;-4.060945;-41.668321;1
22;2208304;3;-4.060263;-41.669189;1
22;2208304;3;-4.060271;-41.669662;1
22;2208304;3;-4.060565;-41.669989;1
22;2208304;3;-4.060524;-41.670431;1
22;2208304;3;-4.060896;-41.671357;1
22;2208304;1;-4.060926;-41.672186;1
22;2208304;3;-4.061188;-41.673112;1
22;2208304;3;-4.061292;-41.673494;1
22;2208304;3;-4.060646;-41.669712;1
22;2208304;3;-4.060834;-41.672669;1
22;2208304;3;-4.061551;-41.675312;1
22;2208304;3;-4.053537;-41.685606;1
22;2208304;1;-4.060915;-41.670876;1
22;2208304;1;-4.060946;-41.671602;1
22;2208304;3;-4.041639;-41.685388;1
22;2208304;3;-4.038343;-41.666572;1
22;2208304;3;-4.031517;-41.687688;1
22;2208304;3;-4.043436;-41.665025;1
22;2208304;3;-4.031198;-41.679422;1
22;2208304;3;-4.011002;-41.666791;1
22;2208304;3;-4.011120;-41.677882;1
22;2208304;3;-4.013484;-41.681332;1
22;2208304;3;-4.014575;-41.690162;1
22;2208304;3;-4.001997;-41.685197;1
22;2208304;3;-4.002050;-41.684493;1
22;2208304;3;-4.002207;-41.683803;1
22;2208304;3;-4.014993;-41.690825;1
22;2208304;3;-4.014721;-41.691011;1
22;2208304;3;-4.004805;-41.695350;1
22;2208304;3;-4.002704;-41.692792;1
22;2208304;1;-4.004543;-41.691203;1
22;2208304;3;-4.001988;-41.685645;1
22;2208304;3;-4.001003;-41.692402;1
22;2208304;3;-4.001042;-41.692466;1
22;2208304;3;-4.001695;-41.686583;1
22;2208304;1;-4.002543;-41.682798;1
22;2208304;3;-3.990044;-41.667648;1
22;2208304;3;-3.983520;-41.670437;1
22;2208304;3;-3.976893;-41.677008;1
22;2208304;3;-3.973504;-41.674175;1
22;2208304;3;-3.978622;-41.676129;1
22;2208304;3;-3.978837;-41.676359;1
22;2208304;3;-3.987518;-41.671281;1
22;2208304;3;-3.981766;-41.670741;1
22;2208304;3;-3.974009;-41.678624;1
22;2208304;3;-3.973028;-41.672613;1
22;2208304;3;-3.981689;-41.670613;1
22;2208304;3;-3.983895;-41.672942;1
22;2208304;3;-3.966340;-41.674569;1
22;2208304;3;-3.967601;-41.674382;1
22;2208304;3;-3.973113;-41.673859;1
22;2208304;3;-3.987805;-41.672391;1
22;2208304;3;-3.963799;-41.676676;1
22;2208304;3;-3.983977;-41.701940;1
22;2208304;3;-3.983085;-41.702257;1
22;2208304;3;-3.953143;-41.704340;1
22;2208304;3;-3.942854;-41.702338;1
22;2208304;3;-3.945084;-41.702238;1
22;2208304;3;-3.946411;-41.702483;1
22;2208304;3;-3.955172;-41.701508;1
22;2208304;3;-3.954036;-41.705101;1
22;2208304;3;-3.948964;-41.702912;1
22;2208304;3;-3.946750;-41.696146;1
22;2208304;3;-3.950201;-41.699001;1
22;2208304;3;-3.950056;-41.698704;1
22;2208304;6;-4.086340;-41.679655;1
22;2208304;6;-4.105680;-41.697837;1
22;2208304;6;-4.104970;-41.698220;1
22;2208304;2;-4.099775;-41.708965;1
22;2208304;6;-4.099568;-41.709502;1
22;2208304;6;-4.099568;-41.709502;1
22;2208304;6;-4.099222;-41.709562;1
22;2208304;6;-4.098947;-41.709637;1
22;2208304;6;-4.100073;-41.709303;1
22;2208304;6;-4.100327;-41.709208;1
22;2208304;1;-3.941626;-41.785980;1
22;2208304;3;-3.941626;-41.785980;1
22;2208304;1;-3.941447;-41.786175;1
22;2208304;3;-3.941447;-41.786175;1
22;2208304;1;-3.940874;-41.786139;1
22;2208304;3;-3.940874;-41.786139;1
22;2208304;1;-3.941299;-41.786656;1
22;2208304;3;-3.941299;-41.786656;1
22;2208304;1;-3.941188;-41.787036;1
22;2208304;3;-3.941188;-41.787036;1
22;2208304;6;-3.941188;-41.787036;1
22;2208304;1;-3.941055;-41.787354;1
22;2208304;3;-3.941055;-41.787354;1
22;2208304;1;-3.941051;-41.787878;1
22;2208304;3;-3.941051;-41.787878;1
22;2208304;1;-3.940976;-41.788161;1
22;2208304;1;-3.940940;-41.788330;1
22;2208304;1;-3.940846;-41.788691;1
22;2208304;3;-3.940846;-41.788691;1
22;2208304;6;-3.940925;-41.788993;1
22;2208304;1;-3.940862;-41.789103;1
22;2208304;3;-3.940862;-41.789103;1
22;2208304;1;-3.940901;-41.789307;1
22;2208304;1;-3.940915;-41.789491;1
22;2208304;3;-3.940915;-41.789491;1
22;2208304;1;-3.940901;-41.789920;1
22;2208304;3;-3.940901;-41.789920;1
22;2208304;1;-3.940938;-41.790437;1
22;2208304;3;-3.940938;-41.790437;1
22;2208304;1;-3.940928;-41.790915;1
22;2208304;3;-3.940928;-41.790915;1
22;2208304;1;-3.940966;-41.791197;1
22;2208304;3;-3.940966;-41.791197;1
22;2208304;1;-3.940962;-41.791746;1
22;2208304;3;-3.940962;-41.791746;1
22;2208304;1;-3.940974;-41.792466;1
22;2208304;3;-3.940974;-41.792466;1
22;2208304;6;-3.941251;-41.788843;1
22;2208304;8;-3.941150;-41.788666;1
22;2208304;6;-3.941480;-41.788801;1
22;2208304;6;-3.941161;-41.788611;1
22;2208304;1;-3.941136;-41.788227;1
22;2208304;3;-3.941136;-41.788227;1
22;2208304;1;-3.941188;-41.787668;1
22;2208304;3;-3.941188;-41.787668;1
22;2208304;6;-3.941293;-41.787607;1
22;2208304;1;-3.941309;-41.787329;1
22;2208304;3;-3.941309;-41.787329;1
22;2208304;1;-3.941404;-41.786868;1
22;2208304;3;-3.941404;-41.786868;1
22;2208304;1;-3.941535;-41.786402;1
22;2208304;3;-3.941535;-41.786402;1
22;2208304;1;-3.941888;-41.786024;1
22;2208304;3;-3.941888;-41.786024;1
22;2208304;1;-3.942029;-41.785855;1
22;2208304;1;-3.942166;-41.785712;1
22;2208304;3;-3.942166;-41.785712;1
22;2208304;1;-3.941138;-41.792206;1
22;2208304;3;-3.941138;-41.792206;1
22;2208304;1;-3.941119;-41.791868;1
22;2208304;1;-3.941134;-41.791421;1
22;2208304;3;-3.941134;-41.791421;1
22;2208304;1;-3.941091;-41.790889;1
22;2208304;3;-3.941091;-41.790889;1
22;2208304;1;-3.941089;-41.790412;1
22;2208304;3;-3.941089;-41.790412;1
22;2208304;1;-3.941060;-41.790108;1
22;2208304;1;-3.941054;-41.789711;1
22;2208304;1;-3.941049;-41.789464;1
22;2208304;1;-3.941031;-41.789110;1
22;2208304;3;-3.941031;-41.789110;1
22;2208304;3;-3.972182;-41.774438;1
22;2208304;1;-3.972147;-41.774416;1
22;2208304;1;-3.966482;-41.798569;1
22;2208304;3;-3.966444;-41.798543;1
22;2208304;1;-3.967852;-41.798539;1
22;2208304;1;-3.968594;-41.796353;1
22;2208304;1;-3.968866;-41.794934;1
22;2208304;1;-3.957221;-41.790102;1
22;2208304;3;-3.957232;-41.789951;1
22;2208304;1;-3.956643;-41.790705;1
22;2208304;3;-3.956620;-41.790695;1
22;2208304;1;-3.955684;-41.790622;1
22;2208304;1;-3.953330;-41.786761;1
22;2208304;3;-3.953304;-41.786759;1
22;2208304;1;-3.953374;-41.787391;1
22;2208304;1;-3.954092;-41.790860;1
22;2208304;1;-3.945935;-41.810946;1
22;2208304;3;-3.945999;-41.810909;1
22;2208304;1;-3.945935;-41.810271;1
22;2208304;3;-3.945935;-41.810271;1
22;2208304;3;-3.947177;-41.803312;1
22;2208304;1;-3.947187;-41.803314;1
22;2208304;1;-3.951198;-41.803698;1
22;2208304;3;-3.951198;-41.803698;1
22;2208304;1;-3.905326;-41.805788;1
22;2208304;1;-3.876447;-41.824118;1
22;2208304;3;-3.876156;-41.824227;1
22;2208304;1;-3.921717;-41.822937;1
22;2208304;3;-3.921731;-41.822911;1
22;2208304;3;-3.916059;-41.831552;1
22;2208304;1;-3.916062;-41.831555;1
22;2208304;6;-3.916883;-41.816551;1
22;2208304;1;-3.960153;-41.792630;1
22;2208304;3;-3.960174;-41.792640;1
22;2208304;1;-3.959313;-41.793160;1
22;2208304;3;-3.959302;-41.793184;1
22;2208304;1;-3.959598;-41.792891;1
22;2208304;3;-3.959636;-41.792896;1
